pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas,id
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,SLC5A11,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000158865
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,PPM1G,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000115241
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,GRM4,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000124493
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,HIRIP3,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000149929
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,POLR2A,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000181222
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,ALDH2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000111275
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,NAGLU,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000108784
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,POLD2,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000106628
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,POLK,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000122008
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,SOST,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000167941
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,SCYL1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000142186
ABDOMINAL OBESITY-METABOLIC SYNDROME 1,obesity,LEKR1,Jensen_DISEASES_Experimental_2025,EFO_0001073,obesity,['OTAR_0000020'],ENSG00000197980
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TFAP2B,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000008196
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TUFM,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000178952
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,CCR1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000163823
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TFAP2D,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000008197
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,NCOA1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000084676
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,BDNF,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000176697
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,RPGRIP1L,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000103494
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TTC39B,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000155158
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,PTRHD1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000184924
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ATXN2L,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000168488
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,RABEP2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000177548
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,MAPKAPK5,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000089022
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,DNAJC6,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000116675
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SPNS1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000169682
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,CENPO,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000138092
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,CNTN5,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000149972
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ABCG2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000118777
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LAT,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000213658
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,NYAP2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000144460
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000120094
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TNKS,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000173273
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,MTMR9,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000104643
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ADCY3,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000138031
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,DNAJC27,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000115137
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,KLC2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000174996
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,KLHL32,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000186231
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SH2B1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000178188
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SPP1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000118785
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,GAL3ST3,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000175229
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SF3B2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000087365
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,CCR3,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000183625
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,PRKCH,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000027075
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SLC35G5,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000177710
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,NEGR1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000172260
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,PACS1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000175115
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,MAF,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000178573
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,MMS22L,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000146263
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,FAM167A,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000154319
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,TMEM18,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000151353
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,KCNMA1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000156113
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB5,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000120075
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB4,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000182742
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB3,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000120093
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000173917
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB9,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000170689
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB8,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000120068
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LEPROT,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000213625
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB7,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000260027
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,HOXB6,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000108511
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LGR4,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000205213
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LYPLAL1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000143353
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,FTO,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000140718
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,WDR1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000071127
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ATP2A1,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000196296
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LIN7C,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000148943
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,PKD2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000118762
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,SLC2A9,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000109667
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ALDH2,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000111275
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,CD19,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000177455
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,MC4R,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000166603
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,LEPR,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000116678
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,NFATC2IP,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000176953
ACQUIRED METABOLIC DISEASE,acquired metabolic disease,ACAD10,Jensen_DISEASES_Experimental_2025,EFO_1000639,acquired metabolic disease,['OTAR_0000020'],ENSG00000111271
ACUTE LEUKEMIA,leukem,C14ORF119,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",
ACUTE LEUKEMIA,leukem,DNAH11,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000105877
ACUTE LEUKEMIA,leukem,GSDMB,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000073605
ACUTE LEUKEMIA,leukem,CDKN2A,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000147889
ACUTE LEUKEMIA,leukem,GSDMA,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000167914
ACUTE LEUKEMIA,leukem,OR8J1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000172487
ACUTE LEUKEMIA,leukem,SPAG6,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000077327
ACUTE LEUKEMIA,leukem,CDKN2B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000147883
ACUTE LEUKEMIA,leukem,ABHD12B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000131969
ACUTE LEUKEMIA,leukem,ARID5B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150347
ACUTE LEUKEMIA,leukem,MTAP,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000099810
ACUTE LEUKEMIA,leukem,SLC7A8,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000092068
ACUTE LEUKEMIA,leukem,ZPBP2,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000186075
ACUTE LEUKEMIA,leukem,SP4,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000105866
ACUTE LEUKEMIA,leukem,ACIN1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100813
ACUTE LEUKEMIA,leukem,LRRC3C,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000204913
ACUTE LEUKEMIA,leukem,TAF3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000165632
ACUTE LEUKEMIA,leukem,OR5M9,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150269
ACUTE LEUKEMIA,leukem,DDC,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000132437
ACUTE LEUKEMIA,leukem,OR5M8,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000181371
ACUTE LEUKEMIA,leukem,OR8K3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000280314
ACUTE LEUKEMIA,leukem,CEBPE,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000092067
ACUTE LEUKEMIA,leukem,OR8K1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150261
ACUTE LEUKEMIA,leukem,RTKN2,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000182010
ACUTE LEUKEMIA,leukem,OR5M3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000174937
ACUTE LEUKEMIA,leukem,PYGL,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100504
ACUTE LEUKEMIA,leukem,IKZF1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000185811
ACUTE LEUKEMIA,leukem,GATA3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000107485
ACUTE LEUKEMIA,leukem,IKZF3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000161405
ACUTE LEUKEMIA,leukem,PSMB11,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000222028
ACUTE LEUKEMIA,leukem,OR8U1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000172199
ACUTE LEUKEMIA,leukem,TRIM9,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100505
ACUTE LEUKEMIA,leukem,PSMB5,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100804
ACUTE LEUKEMIA,leukem,RNF212B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000215277
ACUTE LEUKEMIA,leukem,ORMDL3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000172057
ACUTE LEUKEMIA,leukem,PSMD3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000108344
ACUTE LEUKEMIA,leukem,FIGNL1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000132436
ACUTE LEUKEMIA,leukem,CDH24,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000139880
ACUTE LEUKEMIA,leukem,PIP4K2A,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150867
ACUTE LEUKEMIA,leukem,TPRG1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000188001
ACUTE LEUKEMIA,leukem,GRB10,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000106070
ACUTE LEUKEMIA,leukem,TP63,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000073282
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,C14ORF119,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,DNAH11,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000105877
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,GSDMB,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000073605
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,CDKN2A,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000147889
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,GSDMA,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000167914
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR8J1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000172487
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,SPAG6,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000077327
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,CDKN2B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000147883
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,ABHD12B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000131969
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,ARID5B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150347
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,MTAP,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000099810
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,SLC7A8,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000092068
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,ZPBP2,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000186075
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,SP4,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000105866
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,ACIN1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100813
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,LRRC3C,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000204913
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,TAF3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000165632
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR5M9,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150269
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,DDC,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000132437
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR5M8,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000181371
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR8K3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000280314
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,CEBPE,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000092067
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR8K1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000150261
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,RTKN2,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000182010
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR5M3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000174937
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,PYGL,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100504
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,IKZF1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000185811
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,GATA3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000107485
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,IKZF3,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000161405
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,PSMB11,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000222028
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,OR8U1,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000172199
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,TRIM9,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100505
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,PSMB5,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000100804
ACUTE LYMPHOBLASTIC LEUKEMIA,leukem,RNF212B,Jensen_DISEASES_Experimental_2025,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']",ENSG00000215277
